169331,home,1.21,0.93,food,0.81,0.61,travel,1.5,0.61,shopping,1.96,1.43,other,2.16,1.5976964486972,1.96,7.64,5.1776964486972
170074,home,1.68,1.11,food,1.06,0.95,travel,7.34,3,shopping,0.99,0.65,other,2.16,1.5976964486972,7.34,13.23,7.3076964486972
170200,home,0.76,0.76,food,1.43,1.16,travel,5.67,2.35,shopping,1.77,1.29,other,2.16,1.5976964486972,5.67,11.79,7.1576964486972
170227,home,1.2,0.93,food,0.78,0.63,travel,9.45,3.81,shopping,1.2,0.89,other,2.16,1.5976964486972,9.45,14.79,7.8576964486972
171088,home,0.77,0.76,food,1.61,1.31,travel,1.44,0.59,shopping,0.62,0.35,other,2.16,1.5976964486972,1.61,6.6,4.6076964486972
171211,home,1.32,0.97,food,1.02,0.88,travel,4.43,1.87,shopping,0.96,0.57,other,2.16,1.5976964486972,4.43,9.89,5.8876964486972
171267,home,0.76,0.76,food,1.02,0.88,travel,2.67,1.19,shopping,0.78,0.42,other,2.16,1.5976964486972,2.67,7.39,4.8476964486972
171472,home,0.75,0.75,food,1.4,1.13,travel,2.73,1.22,shopping,2.5,2.01,other,2.16,1.5976964486972,2.73,9.54,6.7076964486972
171620,home,0.75,0.75,food,0.79,0.63,travel,4.33,1.83,shopping,0.69,0.4,other,2.16,1.5976964486972,4.33,8.72,5.2076964486972
171730,home,1.27,0.95,food,1.21,0.91,travel,8.76,3.54,shopping,2.48,1.76,other,2.16,1.5976964486972,8.76,15.88,8.7576964486972
171983,home,0.91,0.81,food,0.99,0.75,travel,3.18,1.39,shopping,1.74,1.27,other,2.16,1.5976964486972,3.18,8.98,5.8176964486972
172014,home,1.23,0.94,food,1.16,1,travel,2.66,1.16,shopping,1.7,1.3,other,2.16,1.5976964486972,2.66,8.91,5.9976964486972
172485,home,0.81,0.78,food,1.83,1.38,travel,6.51,2.67,shopping,2.24,1.67,other,2.16,1.5976964486972,6.51,13.55,8.0976964486972
172563,home,1.37,0.99,food,2.21,1.8,travel,1.77,0.82,shopping,0.94,0.52,other,2.16,1.5976964486972,2.21,8.45,5.7276964486972
172596,home,1.07,0.88,food,2.07,1.69,travel,2.47,1.08,shopping,1.51,1.12,other,2.16,1.5976964486972,2.47,9.28,6.3676964486972
173209,home,1.21,0.93,food,1.3,1.06,travel,3.83,1.64,shopping,1.17,0.73,other,2.16,1.5976964486972,3.83,9.67,5.9576964486972
173293,home,1.66,1.1,food,1.37,1.12,travel,2.17,1,shopping,1.64,1.17,other,2.16,1.5976964486972,2.17,9,5.9876964486972
173370,home,0.76,0.76,food,1.43,1.16,travel,3.42,1.48,shopping,1.79,1.37,other,2.16,1.5976964486972,3.42,9.56,6.3676964486972
173524,home,1.27,0.95,food,0.97,0.77,travel,3.27,1.43,shopping,1.82,1.33,other,2.16,1.5976964486972,3.27,9.49,6.0776964486972
173593,home,0.77,0.76,food,2.29,1.98,travel,6.59,2.71,shopping,3.57,2.68,other,2.16,1.5976964486972,6.59,15.38,9.7276964486972
173649,home,0.75,0.75,food,1.93,1.65,travel,4.34,1.84,shopping,1.64,1.27,other,2.16,1.5976964486972,4.34,10.82,7.1076964486972
174115,home,0.94,0.83,food,1.16,1.03,travel,3.74,1.61,shopping,0.84,0.51,other,2.16,1.5976964486972,3.74,8.84,5.5776964486972
174125,home,0.77,0.76,food,0.75,0.57,travel,5.77,2.39,shopping,0.76,0.41,other,2.16,1.5976964486972,5.77,10.21,5.7276964486972
174583,home,0.76,0.76,food,1.54,1.26,travel,5.76,2.38,shopping,1.63,1.27,other,2.16,1.5976964486972,5.76,11.85,7.2676964486972
174684,home,1.92,1.2,food,2.8,2.17,travel,17.12,6.77,shopping,1.68,1.31,other,2.16,1.5976964486972,17.12,25.68,13.047696448697
174723,home,0.76,0.76,food,2.9,2.54,travel,3.54,1.53,shopping,2.19,1.69,other,2.16,1.5976964486972,3.54,11.55,8.1176964486972
174725,home,1.45,1.02,food,3.05,2.57,travel,7.07,2.89,shopping,3.82,2.79,other,2.16,1.5976964486972,7.07,17.55,10.867696448697
174851,home,1.45,1.02,food,1.11,1.04,travel,8.07,3.28,shopping,3.18,2.3,other,2.16,1.5976964486972,8.07,15.97,9.2376964486972
175552,home,0.75,0.75,food,0.75,0.54,travel,3.73,1.6,shopping,1.14,0.76,other,2.16,1.5976964486972,3.73,8.53,5.2476964486972
175558,home,1.11,0.89,food,3.32,2.74,travel,3.39,1.47,shopping,2.38,1.78,other,2.16,1.5976964486972,3.39,12.36,8.4776964486972
175566,home,1.54,1.06,food,1.37,1.38,travel,10.75,4.31,shopping,2.47,1.95,other,2.16,1.5976964486972,10.75,18.29,10.297696448697
175567,home,0.75,0.75,food,2.74,2.13,travel,4.71,1.98,shopping,2.89,2.24,other,2.16,1.5976964486972,4.71,13.25,8.6976964486972
175705,home,0.76,0.76,food,3.83,2.98,travel,6.32,2.6,shopping,1.43,1.08,other,2.16,1.5976964486972,6.32,14.5,9.0176964486972
175983,home,1.02,0.86,food,0.93,0.76,travel,4.04,1.72,shopping,0.7,0.41,other,2.16,1.5976964486972,4.04,8.85,5.3476964486972
177338,home,1.16,0.91,food,1.95,1.52,travel,2.19,1.01,shopping,0.96,0.54,other,2.16,1.5976964486972,2.19,8.42,5.5776964486972
177352,home,1.02,0.86,food,7.16,5.91,travel,3.18,1.39,shopping,1.77,1.51,other,2.16,1.5976964486972,7.16,15.29,11.267696448697
177641,home,1.17,0.91,food,1.84,1.7,travel,5.03,2.1,shopping,1.97,1.49,other,2.16,1.5976964486972,5.03,12.17,7.7976964486972
177757,home,1.29,0.96,food,1.43,1.16,travel,1.12,0.46,shopping,1.01,0.66,other,2.16,1.5976964486972,1.43,7.01,4.8376964486972
177837,home,2.06,1.26,food,1.01,0.83,travel,2.86,1.24,shopping,0.65,0.37,other,2.16,1.5976964486972,2.86,8.74,5.2976964486972
177886,home,2.12,1.28,food,0.93,0.76,travel,17.17,6.76,shopping,0.7,0.39,other,2.16,1.5976964486972,17.17,23.08,10.787696448697
177909,home,0.75,0.75,food,4.97,3.87,travel,3.14,1.37,shopping,0.91,0.6,other,2.16,1.5976964486972,4.97,11.93,8.1876964486972
178504,home,0.84,0.79,food,1.96,1.52,travel,1.6,0.75,shopping,0.87,0.53,other,2.16,1.5976964486972,1.96,7.43,5.1876964486972
178874,home,1.18,0.92,food,0.92,0.77,travel,2.69,1.2,shopping,1.87,1.22,other,2.16,1.5976964486972,2.69,8.82,5.7076964486972
179304,home,0.75,0.75,food,0.65,0.49,travel,3.63,1.43,shopping,1.17,0.71,other,2.16,1.5976964486972,3.63,8.36,4.9776964486972
179331,home,1.21,0.93,food,1.07,0.84,travel,1.83,0.84,shopping,0.85,0.53,other,2.16,1.5976964486972,1.83,7.12,4.7376964486972
180392,home,1.18,0.92,food,1.54,1.26,travel,3.27,1.42,shopping,2.32,1.84,other,2.16,1.5976964486972,3.27,10.47,7.0376964486972
180395,home,0.99,0.84,food,1.21,1.07,travel,0.9,0.38,shopping,2.4,1.73,other,2.16,1.5976964486972,2.4,7.66,5.6176964486972
180466,home,0.89,0.81,food,0.15,0.12,travel,1.39,0.56,shopping,1.18,0.93,other,2.16,1.5976964486972,1.39,5.77,4.0176964486972
180596,home,1.07,0.88,food,0.59,0.52,travel,4.82,2.02,shopping,1.66,1.24,other,2.16,1.5976964486972,4.82,10.3,6.2576964486972
180619,home,1.07,0.88,food,0.63,0.56,travel,3.96,1.69,shopping,1.64,1.25,other,2.16,1.5976964486972,3.96,9.46,5.9776964486972
181165,home,1.12,0.89,food,0.88,0.64,travel,4.09,1.74,shopping,0.79,0.47,other,2.16,1.5976964486972,4.09,9.04,5.3376964486972
181278,home,1.17,0.92,food,2.16,1.64,travel,3,1.29,shopping,0.91,0.56,other,2.16,1.5976964486972,3,9.4,6.0076964486972
181375,home,1.82,1.16,food,1.35,1.16,travel,18.09,7.01,shopping,3.03,2.27,other,2.16,1.5976964486972,18.09,26.45,13.197696448697
181576,home,1.27,0.95,food,4.33,3.5,travel,8.65,3.5,shopping,2.22,1.72,other,2.16,1.5976964486972,8.65,18.63,11.267696448697
181712,home,1.1,0.89,food,0.84,0.69,travel,3.05,1.21,shopping,1.63,1.24,other,2.16,1.5976964486972,3.05,8.78,5.6276964486972
181739,home,0.75,0.75,food,1.93,1.56,travel,2.91,1.28,shopping,1.53,0.91,other,2.16,1.5976964486972,2.91,9.28,6.0976964486972
182215,home,1.17,0.91,food,0.79,0.65,travel,2.76,1.23,shopping,1.21,0.73,other,2.16,1.5976964486972,2.76,8.09,5.1176964486972
182223,home,1.17,0.91,food,0.79,0.65,travel,2.55,1.15,shopping,0.69,0.38,other,2.16,1.5976964486972,2.55,7.36,4.6876964486972
182244,home,0.76,0.76,food,0.61,0.52,travel,4.35,1.84,shopping,1.69,1.29,other,2.16,1.5976964486972,4.35,9.57,6.0076964486972
182438,home,1.03,0.86,food,2.46,2.03,travel,6.75,2.77,shopping,1.91,1.44,other,2.16,1.5976964486972,6.75,14.31,8.6976964486972
182613,home,1.1,0.89,food,2.86,2.76,travel,2.62,1.17,shopping,1.43,0.85,other,2.16,1.5976964486972,2.86,10.17,7.2676964486972
182755,home,0.75,0.75,food,1.02,0.84,travel,3.48,1.48,shopping,0.86,0.51,other,2.16,1.5976964486972,3.48,8.27,5.1776964486972
183638,home,1.1,0.89,food,2.15,1.67,travel,14.12,5.48,shopping,1.67,1.31,other,2.16,1.5976964486972,14.12,21.2,10.947696448697
183889,home,1.3,0.97,food,2.68,2.09,travel,1.88,0.89,shopping,1.83,1.31,other,2.16,1.5976964486972,2.68,9.85,6.8576964486972
184234,home,0.76,0.76,food,2.1,1.63,travel,0.07,0.03,shopping,1.53,1.09,other,2.16,1.5976964486972,2.1,6.62,5.1076964486972
184590,home,0.75,0.75,food,1.92,1.49,travel,2.74,1.22,shopping,2.22,1.57,other,2.16,1.5976964486972,2.74,9.79,6.6276964486972
184898,home,1.08,0.88,food,1.55,1.37,travel,3.64,1.57,shopping,1.82,1.33,other,2.16,1.5976964486972,3.64,10.25,6.7476964486972
185231,home,1.34,0.98,food,1.15,1.08,travel,2.54,1.14,shopping,1.49,1.13,other,2.16,1.5976964486972,2.54,8.68,5.9276964486972
185267,home,1.17,0.91,food,1.21,0.91,travel,1.78,0.82,shopping,0.72,0.42,other,2.16,1.5976964486972,1.78,7.04,4.6576964486972
185325,home,0.75,0.75,food,0.47,0.38,travel,2.79,1.24,shopping,1.4,1.05,other,2.16,1.5976964486972,2.79,7.57,5.0176964486972
185337,home,0.75,0.75,food,1.23,1.08,travel,2.53,1.14,shopping,1.52,1.17,other,2.16,1.5976964486972,2.53,8.19,5.7376964486972
185343,home,1.37,0.99,food,0.53,0.46,travel,1.58,0.74,shopping,0.76,0.45,other,2.16,1.5976964486972,1.58,6.4,4.2376964486972
185350,home,1.49,1.04,food,2.43,1.75,travel,4.34,1.81,shopping,2.04,1.55,other,2.16,1.5976964486972,4.34,12.46,7.7476964486972
185404,home,0.75,0.75,food,1.29,1.13,travel,2.14,0.99,shopping,1.15,0.71,other,2.16,1.5976964486972,2.14,7.49,5.1776964486972
185505,home,0.76,0.76,food,1.55,1.26,travel,3.22,1.4,shopping,1.07,0.72,other,2.16,1.5976964486972,3.22,8.76,5.7376964486972
185844,home,1.1,0.89,food,1.97,1.54,travel,2.44,1.1,shopping,1.87,1.35,other,2.16,1.5976964486972,2.44,9.54,6.4776964486972
186497,home,0.87,0.8,food,1.55,1.26,travel,1.55,0.73,shopping,0.85,0.56,other,2.16,1.5976964486972,1.55,6.98,4.9476964486972
186511,home,1.28,0.96,food,2.89,2.25,travel,6.96,2.85,shopping,1.37,0.92,other,2.16,1.5976964486972,6.96,14.66,8.5776964486972
186558,home,1.3,0.97,food,1.32,1.11,travel,3.56,1.54,shopping,1.66,1.27,other,2.16,1.5976964486972,3.56,10,6.4876964486972
186589,home,0.75,0.75,food,1.07,0.84,travel,3.73,1.6,shopping,1.9,1.44,other,2.16,1.5976964486972,3.73,9.61,6.2276964486972
186645,home,1.44,1.02,food,2.32,2.06,travel,4.02,1.71,shopping,2.46,1.92,other,2.16,1.5976964486972,4.02,12.4,8.3076964486972
186813,home,1.76,1.14,food,0.22,0.17,travel,4.66,1.96,shopping,0.69,0.38,other,2.16,1.5976964486972,4.66,9.49,5.2476964486972
187100,home,0.76,0.76,food,0.99,0.88,travel,3.12,1.37,shopping,1.52,1.03,other,2.16,1.5976964486972,3.12,8.55,5.6376964486972
187150,home,1.06,0.87,food,4.12,3.35,travel,4.07,1.73,shopping,2.54,1.93,other,2.16,1.5976964486972,4.12,13.95,9.4776964486972
187173,home,0.77,0.76,food,1.37,1.03,travel,5.22,2.18,shopping,2.98,2.13,other,2.16,1.5976964486972,5.22,12.5,7.6976964486972
187216,home,0.76,0.76,food,1.26,0.95,travel,3.05,1.34,shopping,1.58,1.23,other,2.16,1.5976964486972,3.05,8.81,5.8776964486972
187246,home,1.07,0.88,food,4.96,4.02,travel,6.43,2.64,shopping,2.45,1.79,other,2.16,1.5976964486972,6.43,17.07,10.927696448697
187251,home,1.13,0.9,food,1.99,1.51,travel,3.26,1.42,shopping,2.5,1.95,other,2.16,1.5976964486972,3.26,11.04,7.3776964486972
187258,home,0.76,0.75,food,3.5,2.67,travel,7.72,3.14,shopping,1.8,1.31,other,2.16,1.5976964486972,7.72,15.94,9.4676964486972
187274,home,0.76,0.75,food,5.78,4.5,travel,4.8,2.02,shopping,3.52,2.65,other,2.16,1.5976964486972,5.78,17.02,11.517696448697
187418,home,1.3,0.96,food,4.67,3.79,travel,37.81,14.75,shopping,4.89,3.79,other,2.16,1.5976964486972,37.81,50.83,24.887696448697
187779,home,0.96,0.83,food,0.95,0.74,travel,1.61,0.75,shopping,1.48,0.99,other,2.16,1.5976964486972,1.61,7.16,4.9076964486972
187994,home,0.75,0.75,food,2.01,1.72,travel,1.16,0.58,shopping,1.35,1.06,other,2.16,1.5976964486972,2.01,7.43,5.7076964486972
188062,home,1.04,0.86,food,1.1,0.97,travel,3.26,1.42,shopping,1.79,1.28,other,2.16,1.5976964486972,3.26,9.35,6.1276964486972
188107,home,0.75,0.75,food,0.91,0.76,travel,2.25,1.03,shopping,1.42,1.05,other,2.16,1.5976964486972,2.25,7.49,5.1876964486972
188116,home,1.02,0.86,food,1.15,0.9,travel,2.72,1.21,shopping,1.93,1.47,other,2.16,1.5976964486972,2.72,8.98,6.0376964486972
188126,home,0.75,0.75,food,1.14,1,travel,4.15,1.76,shopping,2.09,1.53,other,2.16,1.5976964486972,4.15,10.29,6.6376964486972
188141,home,1.2,0.93,food,1.48,1.29,travel,4.96,2.08,shopping,2.06,1.55,other,2.16,1.5976964486972,4.96,11.86,7.4476964486972
188165,home,0.75,0.75,food,0.75,0.58,travel,2.85,1.26,shopping,1.85,1.39,other,2.16,1.5976964486972,2.85,8.36,5.5776964486972
188168,home,0.83,0.78,food,0.71,0.54,travel,0.03,0.01,shopping,2.78,2.12,other,2.16,1.5976964486972,2.78,6.51,5.0476964486972
188177,home,0.76,0.75,food,1.67,1.2,travel,3.79,1.63,shopping,2.49,1.8,other,2.16,1.5976964486972,3.79,10.87,6.9776964486972
188567,home,1.14,0.9,food,1.04,0.91,travel,23.05,9.06,shopping,4.14,3.26,other,2.16,1.5976964486972,23.05,31.53,15.727696448697
188572,home,0.75,0.75,food,1.09,1.04,travel,3.94,1.68,shopping,2.02,1.46,other,2.16,1.5976964486972,3.94,9.96,6.5276964486972
188573,home,0.75,0.75,food,1.09,1.04,travel,2.81,1.22,shopping,2,1.45,other,2.16,1.5976964486972,2.81,8.81,6.0576964486972
188576,home,0.97,0.84,food,4.69,3.84,travel,2.75,1.22,shopping,1.97,1.52,other,2.16,1.5976964486972,4.69,12.54,9.0176964486972
188577,home,0.75,0.75,food,0.78,0.62,travel,1.32,0.64,shopping,1.94,1.47,other,2.16,1.5976964486972,1.94,6.95,5.0776964486972
188583,home,1.05,0.87,food,0.89,0.73,travel,2.82,1.25,shopping,1.74,1.37,other,2.16,1.5976964486972,2.82,8.66,5.8176964486972
188612,home,1.07,0.88,food,1.14,1,travel,5.13,2.14,shopping,1.55,1.19,other,2.16,1.5976964486972,5.13,11.05,6.8076964486972
188809,home,0.75,0.75,food,1.92,1.49,travel,12.8,5.1,shopping,3.86,3.14,other,2.16,1.5976964486972,12.8,21.49,12.077696448697
188970,home,0.76,0.76,food,1.82,1.42,travel,7.54,3.07,shopping,1.08,0.69,other,2.16,1.5976964486972,7.54,13.36,7.5376964486972
189161,home,1.46,1.03,food,5.96,4.64,travel,6.1,2.52,shopping,3.07,2.26,other,2.16,1.5976964486972,6.1,18.75,12.047696448697
189259,home,0.88,0.8,food,1.22,0.93,travel,1.83,0.87,shopping,1.27,0.82,other,2.16,1.5976964486972,1.83,7.36,5.0176964486972
189498,home,0.76,0.75,food,1.49,1.22,travel,1.17,0.58,shopping,0.63,0.36,other,2.16,1.5976964486972,1.49,6.21,4.5076964486972
189531,home,1.1,0.89,food,0.61,0.55,travel,3.16,1.38,shopping,0.74,0.43,other,2.16,1.5976964486972,3.16,7.77,4.8476964486972
189582,home,1.05,0.87,food,1.98,1.54,travel,5.68,2.36,shopping,3.87,3.02,other,2.16,1.5976964486972,5.68,14.74,9.3876964486972
189596,home,0.75,0.75,food,0.48,0.41,travel,2.18,0.97,shopping,0.55,0.3,other,2.16,1.5976964486972,2.18,6.12,4.0276964486972
189713,home,0.76,0.76,food,0.22,0.18,travel,1.3,0.63,shopping,1.82,1.33,other,2.16,1.5976964486972,1.82,6.26,4.4976964486972
189718,home,1.17,0.92,food,1.67,1.36,travel,2.2,1.01,shopping,2.11,1.52,other,2.16,1.5976964486972,2.2,9.31,6.4076964486972
189720,home,0.77,0.76,food,1.18,1.04,travel,12.08,4.82,shopping,2,1.49,other,2.16,1.5976964486972,12.08,18.19,9.7076964486972
189736,home,0.75,0.75,food,2.13,1.66,travel,4.61,1.94,shopping,1.21,0.72,other,2.16,1.5976964486972,4.61,10.86,6.6676964486972
189746,home,1.23,0.94,food,0.58,0.51,travel,3.41,1.48,shopping,0.67,0.42,other,2.16,1.5976964486972,3.41,8.05,4.9476964486972
189784,home,1.09,0.89,food,1.61,1.31,travel,3.76,1.61,shopping,1.02,0.67,other,2.16,1.5976964486972,3.76,9.64,6.0776964486972
189825,home,1.04,0.87,food,1.95,1.52,travel,1.17,0.48,shopping,1.45,1.09,other,2.16,1.5976964486972,1.95,7.77,5.5576964486972
189833,home,0.77,0.76,food,1.42,1.07,travel,8.35,3.38,shopping,2.23,1.55,other,2.16,1.5976964486972,8.35,14.93,8.3576964486972
189859,home,0.96,0.83,food,0.34,0.28,travel,0.02,0.01,shopping,0.71,0.4,other,2.16,1.5976964486972,0.96,4.19,3.1176964486972
189862,home,0.93,0.82,food,0.31,0.24,travel,0.02,0.01,shopping,0.7,0.39,other,2.16,1.5976964486972,0.93,4.12,3.0576964486972
189864,home,1.42,1.01,food,1.42,1.16,travel,4.66,1.96,shopping,1.17,0.72,other,2.16,1.5976964486972,4.66,10.83,6.4476964486972
190866,home,0.75,0.75,food,1.47,1.41,travel,2.67,1.19,shopping,2.04,1.47,other,2.16,1.5976964486972,2.67,9.09,6.4176964486972
190868,home,0.75,0.75,food,1.48,1.42,travel,4.21,1.79,shopping,1.97,1.44,other,2.16,1.5976964486972,4.21,10.57,6.9976964486972
190869,home,1.22,0.94,food,7.43,6.1,travel,170.2,65.83,shopping,6.39,4.89,other,2.16,1.5976964486972,170.2,187.4,79.357696448697
190871,home,0.76,0.76,food,0.59,0.45,travel,0,0,shopping,0.52,0.28,other,2.16,1.5976964486972,0.76,4.03,3.0876964486972
190873,home,0.8,0.77,food,0.59,0.45,travel,0,0,shopping,0.52,0.28,other,2.16,1.5976964486972,0.8,4.07,3.0976964486972
190875,home,0.81,0.78,food,0.59,0.45,travel,0,0,shopping,0.52,0.28,other,2.16,1.5976964486972,0.81,4.08,3.1076964486972
190878,home,0.77,0.76,food,0.59,0.45,travel,0,0,shopping,0.52,0.28,other,2.16,1.5976964486972,0.77,4.04,3.0876964486972
190954,home,1.21,0.93,food,0.61,0.54,travel,5.73,2.37,shopping,1.85,1.39,other,2.16,1.5976964486972,5.73,11.56,6.8276964486972
190994,home,1.08,0.88,food,1.47,1.2,travel,3.61,1.56,shopping,2.46,1.81,other,2.16,1.5976964486972,3.61,10.78,7.0476964486972
191002,home,1.2,0.92,food,1.58,1.27,travel,5.03,2.1,shopping,1.96,1.49,other,2.16,1.5976964486972,5.03,11.93,7.3776964486972
191010,home,48.06,19,food,7.03,5.81,travel,258.14,99.75,shopping,11.76,9.88,other,2.16,1.5976964486972,258.14,327.15,136.0376964487
191016,home,1.46,1.03,food,2.01,1.56,travel,3.13,1.37,shopping,3.1,2.34,other,2.16,1.5976964486972,3.13,11.86,7.8976964486972
191032,home,1.05,0.87,food,2.57,2,travel,5.85,2.42,shopping,2.49,1.99,other,2.16,1.5976964486972,5.85,14.12,8.8776964486972
191043,home,1.37,0.99,food,1.54,1.26,travel,3.47,1.5,shopping,1.81,1.37,other,2.16,1.5976964486972,3.47,10.35,6.7176964486972
191045,home,1.37,0.99,food,1.54,1.26,travel,3.28,1.43,shopping,2.03,1.49,other,2.16,1.5976964486972,3.28,10.38,6.7676964486972
191111,home,0.83,0.78,food,2.22,1.59,travel,3.38,1.47,shopping,2.64,1.91,other,2.16,1.5976964486972,3.38,11.23,7.3476964486972
191558,home,0.76,0.76,food,5.51,4.29,travel,3.88,1.66,shopping,3.13,2.43,other,2.16,1.5976964486972,5.51,15.44,10.737696448697
191752,home,1.04,0.87,food,0.8,0.61,travel,0.01,0,shopping,0.68,0.42,other,2.16,1.5976964486972,1.04,4.69,3.4976964486972
191955,home,1.11,0.89,food,0.84,0.69,travel,1.93,0.77,shopping,0.67,0.39,other,2.16,1.5976964486972,1.93,6.71,4.3376964486972
192218,home,1.14,0.9,food,1.86,1.73,travel,3.21,1.4,shopping,2.34,1.67,other,2.16,1.5976964486972,3.21,10.71,7.2976964486972
192317,home,1.47,1.03,food,2.01,1.56,travel,4.23,1.8,shopping,2.24,1.7,other,2.16,1.5976964486972,4.23,12.11,7.6876964486972
192319,home,1.31,0.97,food,0.84,0.68,travel,3.75,1.61,shopping,2.61,1.89,other,2.16,1.5976964486972,3.75,10.67,6.7476964486972
