144338,home,1.01,0.85,food,2.11,1.65,travel,3.43,1.49,shopping,1.64,1.27,other,2.16,1.5976964486972,3.43,10.35,6.8576964486972
144344,home,0.99,0.85,food,2.09,1.63,travel,3.07,1.35,shopping,1.46,1.13,other,2.16,1.5976964486972,3.07,9.77,6.5576964486972
144393,home,1.13,0.9,food,0.88,0.73,travel,2.99,1.18,shopping,2.28,1.82,other,2.16,1.5976964486972,2.99,9.44,6.2276964486972
144662,home,1.34,0.98,food,1.72,1.41,travel,5.38,2.24,shopping,1.92,1.47,other,2.16,1.5976964486972,5.38,12.52,7.6976964486972
144678,home,1.02,0.86,food,2.39,1.98,travel,7.61,3.1,shopping,2.13,1.55,other,2.16,1.5976964486972,7.61,15.31,9.0876964486972
145208,home,0.76,0.76,food,1.93,1.39,travel,2.22,1.02,shopping,1.75,1.33,other,2.16,1.5976964486972,2.22,8.82,6.0976964486972
145219,home,0.76,0.75,food,1.86,1.34,travel,3.24,1.41,shopping,1.46,1.1,other,2.16,1.5976964486972,3.24,9.48,6.1976964486972
145253,home,1.25,0.95,food,1.81,1.3,travel,5.67,2.35,shopping,1.63,1.26,other,2.16,1.5976964486972,5.67,12.52,7.4576964486972
145279,home,0.75,0.75,food,1.86,1.34,travel,9.02,3.64,shopping,2.1,1.58,other,2.16,1.5976964486972,9.02,15.89,8.9076964486972
145329,home,1.04,0.86,food,2.1,1.63,travel,1.51,0.72,shopping,2.29,1.85,other,2.16,1.5976964486972,2.29,9.1,6.6576964486972
145352,home,0.75,0.75,food,1.03,0.83,travel,3.86,1.65,shopping,1.63,1.2,other,2.16,1.5976964486972,3.86,9.43,6.0276964486972
145364,home,0.75,0.75,food,1.03,0.83,travel,3.86,1.65,shopping,1.57,1.14,other,2.16,1.5976964486972,3.86,9.37,5.9676964486972
145391,home,1.08,0.88,food,2.1,1.63,travel,2.4,1.06,shopping,1.53,1.19,other,2.16,1.5976964486972,2.4,9.27,6.3576964486972
145466,home,0.99,0.84,food,1.3,1.12,travel,0,0,shopping,1.28,0.98,other,2.16,1.5976964486972,1.3,5.73,4.5376964486972
145823,home,1.31,0.97,food,4.18,3.26,travel,6.24,2.57,shopping,3.42,2.51,other,2.16,1.5976964486972,6.24,17.31,10.907696448697
146064,home,1.02,0.86,food,1.87,1.51,travel,0.03,0.01,shopping,1.64,1.27,other,2.16,1.5976964486972,1.87,6.72,5.2476964486972
146085,home,1.21,0.93,food,1.15,0.9,travel,7.03,2.85,shopping,1.8,1.34,other,2.16,1.5976964486972,7.03,13.35,7.6176964486972
146096,home,1.21,0.93,food,1.86,1.34,travel,2.09,0.94,shopping,1.8,1.34,other,2.16,1.5976964486972,2.09,9.12,6.1476964486972
146137,home,1.16,0.91,food,2.11,1.65,travel,2.86,1.27,shopping,1.8,1.35,other,2.16,1.5976964486972,2.86,10.09,6.7776964486972
146139,home,0.75,0.75,food,2.59,2.23,travel,1.51,0.72,shopping,1.77,1.37,other,2.16,1.5976964486972,2.59,8.78,6.6676964486972
