93934,home,4.47,2.19,food,2.09,1.63,travel,3.55,1.53,shopping,1.64,1.21,other,2.16,1.5976964486972,4.47,13.91,8.1576964486972
94665,home,0.8,0.77,food,1.37,1.11,travel,3.94,1.68,shopping,1.86,1.36,other,2.16,1.5976964486972,3.94,10.13,6.5176964486972
94907,home,1.21,0.93,food,2.16,1.68,travel,7.04,2.88,shopping,2.78,2.14,other,2.16,1.5976964486972,7.04,15.35,9.2276964486972
95324,home,0.79,0.77,food,0.62,0.59,travel,11.31,4.53,shopping,2.33,2.02,other,2.16,1.5976964486972,11.31,17.21,9.5076964486972
95330,home,0.75,0.75,food,2.16,1.68,travel,2.75,1.22,shopping,2.9,2.01,other,2.16,1.5976964486972,2.9,10.72,7.2576964486972
95363,home,0.77,0.76,food,2.29,1.78,travel,1.87,0.88,shopping,2.13,1.51,other,2.16,1.5976964486972,2.29,9.22,6.5276964486972
95607,home,0.75,0.75,food,1.72,1.41,travel,2.17,1,shopping,1.89,1.45,other,2.16,1.5976964486972,2.17,8.69,6.2076964486972
95649,home,1.13,0.9,food,3.91,2.81,travel,7.41,3.02,shopping,2.92,2.11,other,2.16,1.5976964486972,7.41,17.53,10.437696448697
95995,home,1.2,0.92,food,2.26,1.71,travel,2.42,1.1,shopping,1.93,1.47,other,2.16,1.5976964486972,2.42,9.97,6.7976964486972
95996,home,0.75,0.75,food,0.86,0.64,travel,1.68,0.78,shopping,1.17,0.9,other,2.16,1.5976964486972,1.68,6.62,4.6676964486972
96095,home,2.3,1.35,food,2.06,1.76,travel,4.32,1.83,shopping,2.45,1.75,other,2.16,1.5976964486972,4.32,13.29,8.2876964486972
96820,home,1.52,1.05,food,2.56,2.09,travel,5.14,2.15,shopping,2.43,1.77,other,2.16,1.5976964486972,5.14,13.81,8.6576964486972
96944,home,1.02,0.86,food,1.09,0.85,travel,1.47,0.6,shopping,1.63,1.33,other,2.16,1.5976964486972,1.63,7.37,5.2376964486972
96951,home,0.76,0.76,food,2.46,2.03,travel,2.89,1.28,shopping,1.78,1.35,other,2.16,1.5976964486972,2.89,10.05,7.0176964486972
97450,home,1.18,0.92,food,2.23,1.73,travel,2.71,1.21,shopping,3.4,2.68,other,2.16,1.5976964486972,3.4,11.68,8.1376964486972
97611,home,1.09,0.89,food,2.16,1.68,travel,3.28,1.43,shopping,2.66,2.03,other,2.16,1.5976964486972,3.28,11.35,7.6276964486972
97788,home,1.05,0.87,food,3.1,2.42,travel,4.04,1.72,shopping,1.25,0.99,other,2.16,1.5976964486972,4.04,11.6,7.5976964486972
98087,home,1.26,0.95,food,5.05,4.12,travel,3.43,1.49,shopping,1.44,1.13,other,2.16,1.5976964486972,5.05,13.34,9.2876964486972
98090,home,1.37,0.99,food,1.28,1.11,travel,3.73,1.6,shopping,1.91,1.47,other,2.16,1.5976964486972,3.73,10.45,6.7676964486972
98382,home,1.17,0.92,food,1.93,1.56,travel,4.14,1.76,shopping,2.2,1.63,other,2.16,1.5976964486972,4.14,11.6,7.4676964486972
98420,home,1.32,0.97,food,4.17,3.25,travel,9.56,3.85,shopping,3.13,2.43,other,2.16,1.5976964486972,9.56,20.34,12.097696448697
98695,home,0.88,0.8,food,1.74,1.42,travel,2.82,1.22,shopping,2.02,1.51,other,2.16,1.5976964486972,2.82,9.62,6.5476964486972
99440,home,1.12,0.9,food,1.8,1.46,travel,1.87,0.89,shopping,2.17,1.51,other,2.16,1.5976964486972,2.17,9.12,6.3576964486972
99674,home,1.61,1.08,food,4.31,3.35,travel,4.23,1.8,shopping,2.88,2.16,other,2.16,1.5976964486972,4.31,15.19,9.9876964486972
99678,home,2.17,1.3,food,2.05,1.61,travel,5.79,2.4,shopping,3.3,2.51,other,2.16,1.5976964486972,5.79,15.47,9.4176964486972
99681,home,0.75,0.75,food,2.57,2.11,travel,3.6,1.55,shopping,1.5,1.13,other,2.16,1.5976964486972,3.6,10.58,7.1376964486972
99685,home,0.76,0.76,food,2.29,1.74,travel,1.38,0.67,shopping,1.07,0.83,other,2.16,1.5976964486972,2.29,7.66,5.5976964486972
99691,home,1.13,0.9,food,2.3,1.78,travel,13.46,5.36,shopping,3.28,2.54,other,2.16,1.5976964486972,13.46,22.33,12.177696448697
99694,home,0.97,0.84,food,1.23,1.02,travel,20.65,8.13,shopping,2.07,1.5,other,2.16,1.5976964486972,20.65,27.08,13.087696448697
99695,home,1.21,0.93,food,5.63,4.04,travel,4.51,1.9,shopping,2.44,1.71,other,2.16,1.5976964486972,5.63,15.95,10.177696448697
99697,home,1.27,0.95,food,3.17,2.47,travel,4.87,2.04,shopping,2.02,1.59,other,2.16,1.5976964486972,4.87,13.49,8.6476964486972
99699,home,1.15,0.91,food,1.1,0.86,travel,9.02,3.64,shopping,2.78,2.08,other,2.16,1.5976964486972,9.02,16.21,9.0876964486972
99703,home,1.71,1.12,food,0.67,0.58,travel,6.84,2.8,shopping,2.42,1.92,other,2.16,1.5976964486972,6.84,13.8,8.0176964486972
99705,home,1.08,0.88,food,3.68,3.03,travel,2.99,1.32,shopping,1.76,1.42,other,2.16,1.5976964486972,3.68,11.67,8.2476964486972
99709,home,0.75,0.75,food,2.08,1.63,travel,7.36,3,shopping,2.23,1.73,other,2.16,1.5976964486972,7.36,14.58,8.7076964486972
99710,home,1.79,1.15,food,1.1,0.86,travel,5.11,2.14,shopping,2.1,1.61,other,2.16,1.5976964486972,5.11,12.26,7.3576964486972
99713,home,1059.94,409.39,food,7.43,6.1,travel,860.33,332.08,shopping,13.13,10.4,other,2.16,1.5976964486972,1059.94,1942.99,759.5676964487
99716,home,1.22,0.93,food,1.88,1.67,travel,5.59,2.32,shopping,3.77,2.94,other,2.16,1.5976964486972,5.59,14.62,9.4576964486972
99717,home,2.34,1.37,food,7.43,6.1,travel,17.1,6.76,shopping,5.28,3.76,other,2.16,1.5976964486972,17.1,34.31,19.587696448697
99720,home,0.93,0.82,food,2.58,2.1,travel,2.38,1.08,shopping,1.83,1.42,other,2.16,1.5976964486972,2.58,9.88,7.0176964486972
99721,home,0.73,0.75,food,0.81,0.62,travel,0,0,shopping,1.37,1.08,other,2.16,1.5976964486972,1.37,5.07,4.0476964486972
99867,home,0.77,0.76,food,1.79,1.46,travel,5.6,2.19,shopping,1.7,1.21,other,2.16,1.5976964486972,5.6,12.02,7.2176964486972
99880,home,1.65,1.1,food,2.01,1.77,travel,14.98,5.81,shopping,3.1,2.48,other,2.16,1.5976964486972,14.98,23.9,12.757696448697
100293,home,1.1,0.89,food,2.11,1.65,travel,14.24,5.66,shopping,1.96,1.42,other,2.16,1.5976964486972,14.24,21.57,11.217696448697
